cutoff,battery_id,policy,method,selected_config,inner_RMSE,candidate_count,exact_peer_count,reference_count,used_peer_count,effective_peer_count
125,43,5_3C_54PER_4C_NEWSTRUCTURE,multivariate,"{""L"":50,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0012359312264024398,18,6,39,6,5.448382944433857
125,43,5_3C_54PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0010384770168404315,18,6,39,39,13.010946126114938
125,44,5_6C_19PER_4_6C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0012293594733306763,6,6,39,6,3.5851724667907696
125,44,5_6C_19PER_4_6C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0006853372000690922,18,6,39,6,3.162063980636739
125,44,5_6C_19PER_4_6C_NEWSTRUCTURE,multivariate,"{""L"":50,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0012358065279755898,18,6,39,6,3.2760759349306108
125,44,5_6C_19PER_4_6C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.001040088688550573,18,6,39,39,10.236028970429597
125,45,5_6C_36PER_4_3C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0012291990006730264,6,6,39,6,2.9355670823389586
125,45,5_6C_36PER_4_3C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0006816170860987996,18,6,39,6,2.849327783925798
125,45,5_6C_36PER_4_3C_NEWSTRUCTURE,multivariate,"{""L"":50,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0012361624123973635,18,6,39,6,4.801278601648597
125,45,5_6C_36PER_4_3C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.001038397042087411,18,6,39,39,13.646699595234612
125,46,4_8C_80PER_4_8C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0012292530327164797,6,4,39,4,2.5639806423677842
125,46,4_8C_80PER_4_8C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.000687247856605657,18,4,39,4,3.853321734478336
125,46,4_8C_80PER_4_8C_NEWSTRUCTURE,multivariate,"{""L"":50,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.001236314948497475,18,4,39,4,2.6731461477354466
125,46,4_8C_80PER_4_8C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0010329051839999743,18,4,39,39,10.500401984071361
125,47,5C_67PER_4C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.001228032245530069,6,5,39,5,2.506995657355328
125,47,5C_67PER_4C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0006813384290480589,18,5,39,5,2.901426029426177
125,47,5C_67PER_4C_NEWSTRUCTURE,multivariate,"{""L"":50,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0012341050612930898,18,5,39,5,3.040300161902178
125,47,5C_67PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0010339900270661439,18,5,39,39,12.439770667083762
125,48,5_3C_54PER_4C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0012305033149318289,6,6,39,6,2.6990616214820373
125,48,5_3C_54PER_4C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0006838745554631345,18,6,39,6,3.4690249547969447
125,48,5_3C_54PER_4C_NEWSTRUCTURE,multivariate,"{""L"":50,""dynamic_weight"":0.25,""tau_scale"":1.5}",0.0012365154591589978,18,6,39,6,5.445229436312283
125,48,5_3C_54PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0010379005443771241,18,6,39,39,16.031328798552607
125,49,4_8C_80PER_4_8C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0012277003321297779,6,4,39,4,2.018216566387184
125,49,4_8C_80PER_4_8C_NEWSTRUCTURE,slope,"{""L"":20,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0006807751752837955,18,4,39,4,2.033776478104234
125,49,4_8C_80PER_4_8C_NEWSTRUCTURE,multivariate,"{""L"":50,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0012344118382290846,18,4,39,4,1.9434126008807846
125,49,4_8C_80PER_4_8C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0010348980156019288,18,4,39,39,8.212155873668086
150,1,3_6C-80PER_3_6C,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0011743122203705396,6,1,39,1,1.0
150,1,3_6C-80PER_3_6C,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.000528994112805595,18,1,39,1,1.0
150,1,3_6C-80PER_3_6C,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0011785199684473998,18,1,39,1,1.0
150,1,3_6C-80PER_3_6C,soft_policy,"{""L"":20,""strategy_tau"":2.0,""tau_scale"":0.75}",0.0010101225296550655,18,1,39,39,23.95529084896032
150,3,3_6C-80PER_3_6C,trajectory,"{""L"":50,""tau_scale"":0.75}",0.001255521547066255,6,1,39,1,1.0
150,3,3_6C-80PER_3_6C,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006573308628322954,18,1,39,1,1.0
150,3,3_6C-80PER_3_6C,multivariate,"{""L"":50,""dynamic_weight"":1.0,""tau_scale"":1.5}",0.001248078743054579,18,1,39,1,1.0
150,3,3_6C-80PER_3_6C,soft_policy,"{""L"":30,""strategy_tau"":0.5,""tau_scale"":0.75}",0.001059824675031952,18,1,39,39,1.0501591232681804
150,4,80PER_3_6C,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0009799192460863252,6,1,39,1,1.0
150,4,80PER_3_6C,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.000531399719245864,18,1,39,1,1.0
150,4,80PER_3_6C,multivariate,"{""L"":30,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0009837580136563928,18,1,39,1,1.0
150,4,80PER_3_6C,soft_policy,"{""L"":20,""strategy_tau"":0.5,""tau_scale"":0.75}",0.0008954638960107354,18,1,39,39,2.368301725108393
150,6,80PER_3_6C,trajectory,"{""L"":30,""tau_scale"":0.75}",0.0011067670322251696,6,1,39,1,1.0
150,6,80PER_3_6C,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0006320193481074472,18,1,39,1,1.0
150,6,80PER_3_6C,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0011308273027206208,18,1,39,1,1.0
150,6,80PER_3_6C,soft_policy,"{""L"":20,""strategy_tau"":2.0,""tau_scale"":0.75}",0.0011040701417981572,18,1,39,39,16.767089502934834
150,7,4_8C_80PER_4_8C,trajectory,"{""L"":20,""tau_scale"":0.75}",0.0013551826040374435,6,1,39,1,1.0
150,7,4_8C_80PER_4_8C,slope,"{""L"":50,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0007540772634951584,18,1,39,1,1.0
150,7,4_8C_80PER_4_8C,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0013765178223545654,18,1,39,1,1.0
150,7,4_8C_80PER_4_8C,soft_policy,"{""L"":20,""strategy_tau"":2.0,""tau_scale"":0.75}",0.0010974990919295161,18,1,39,39,27.240538072665863
150,8,4_8C_80PER_4_8C,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0013169014766138338,6,1,39,1,1.0
150,8,4_8C_80PER_4_8C,slope,"{""L"":50,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0006842349396932843,18,1,39,1,1.0
150,8,4_8C_80PER_4_8C,multivariate,"{""L"":20,""dynamic_weight"":1.0,""tau_scale"":1.5}",0.0013183091077420663,18,1,39,1,1.0
150,8,4_8C_80PER_4_8C,soft_policy,"{""L"":50,""strategy_tau"":1.0,""tau_scale"":0.75}",0.0010136228156829995,18,1,39,39,11.096688949123294
150,12,5_6C_19PER_4_6C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0013590090788869816,6,6,39,6,2.981529652513802
150,12,5_6C_19PER_4_6C_NEWSTRUCTURE,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006907522808590451,18,6,39,6,5.172152368927742
150,12,5_6C_19PER_4_6C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0013617914410394406,18,6,39,6,4.310125099244542
150,12,5_6C_19PER_4_6C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":2.0,""tau_scale"":0.75}",0.0011100681952966017,18,6,39,39,14.88642418674926
150,13,5_6C_36PER_4_3C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0013594424624108542,6,6,39,6,2.928771277761477
150,13,5_6C_36PER_4_3C_NEWSTRUCTURE,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006914094945562163,18,6,39,6,5.422334143983056
150,13,5_6C_36PER_4_3C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0013615218613272238,18,6,39,6,3.2823040315408996
150,13,5_6C_36PER_4_3C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":2.0,""tau_scale"":0.75}",0.0011106468188100964,18,6,39,39,17.76693975719772
150,15,5_6C_36PER_4_3C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0013589420907078845,6,6,39,6,2.9359283852929434
150,15,5_6C_36PER_4_3C_NEWSTRUCTURE,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006910064943942103,18,6,39,6,5.232278805611627
150,15,5_6C_36PER_4_3C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0013611712765648528,18,6,39,6,2.932756360523085
150,15,5_6C_36PER_4_3C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":2.0,""tau_scale"":0.75}",0.0011132742637144824,18,6,39,39,18.49946017735793
150,17,4_8C_80PER_4_8C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0013568883789815485,6,4,39,4,1.773876173597637
150,17,4_8C_80PER_4_8C_NEWSTRUCTURE,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006906087860448224,18,4,39,4,3.083919376853054
150,17,4_8C_80PER_4_8C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0013592981140533116,18,4,39,4,1.8287782722453665
150,17,4_8C_80PER_4_8C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":2.0,""tau_scale"":0.75}",0.001105544808545085,18,4,39,39,16.38536753138619
150,18,5C_67PER_4C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.001359540677199102,6,5,39,5,2.5826043138648522
150,18,5C_67PER_4C_NEWSTRUCTURE,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.000692939532124524,18,5,39,5,3.346127346614427
150,18,5C_67PER_4C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0013624912570486534,18,5,39,5,2.5596954292082263
150,18,5C_67PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":2.0,""tau_scale"":0.75}",0.0011119278973671242,18,5,39,39,16.450588115262605
150,19,5_3C_54PER_4C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0013596884196062091,6,6,39,6,2.4572407590815217
150,19,5_3C_54PER_4C_NEWSTRUCTURE,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006916399041492502,18,6,39,6,5.6273530949100845
150,19,5_3C_54PER_4C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":1.5}",0.0013617880659584187,18,6,39,6,5.719734481479672
150,19,5_3C_54PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":2.0,""tau_scale"":0.75}",0.0011095591211453364,18,6,39,39,18.21429606547449
150,20,4_8C_80PER_4_8C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0013588005847528512,6,4,39,4,2.149377633524898
150,20,4_8C_80PER_4_8C_NEWSTRUCTURE,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006920733357049289,18,4,39,4,3.816604297728511
150,20,4_8C_80PER_4_8C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0013613171869705065,18,4,39,4,2.958654063569208
150,20,4_8C_80PER_4_8C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":2.0,""tau_scale"":0.75}",0.0011060970943855843,18,4,39,39,17.448584768624517
150,21,5_6C_19PER_4_6C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0013597946088913378,6,6,39,6,3.116992704399606
150,21,5_6C_19PER_4_6C_NEWSTRUCTURE,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.000691606079880098,18,6,39,6,5.111454115917849
150,21,5_6C_19PER_4_6C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.001361906363539602,18,6,39,6,3.1194890740757106
150,21,5_6C_19PER_4_6C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":2.0,""tau_scale"":0.75}",0.0011129107574479236,18,6,39,39,17.661925713372526
150,22,5_6C_36PER_4_3C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.001358738458873288,6,6,39,6,3.13525361267096
150,22,5_6C_36PER_4_3C_NEWSTRUCTURE,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006912896586791877,18,6,39,6,5.449333491529941
150,22,5_6C_36PER_4_3C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.001360470245107376,18,6,39,6,4.111067757082853
150,22,5_6C_36PER_4_3C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":2.0,""tau_scale"":0.75}",0.0011102200922104737,18,6,39,39,18.542555168948482
150,23,5_6C_19PER_4_6C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0013596747210675637,6,6,39,6,3.117272936163998
150,23,5_6C_19PER_4_6C_NEWSTRUCTURE,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006917929376763794,18,6,39,6,5.183619976714155
150,23,5_6C_19PER_4_6C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0013619172996495064,18,6,39,6,3.0645047519569792
150,23,5_6C_19PER_4_6C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":2.0,""tau_scale"":0.75}",0.0011126401679624105,18,6,39,39,17.366407818717583
150,26,5_3C_54PER_4C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0013589609298131887,6,6,39,6,2.8170537631637265
150,26,5_3C_54PER_4C_NEWSTRUCTURE,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.000691429795860343,18,6,39,6,3.8434200646830154
150,26,5_3C_54PER_4C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0013620515004801337,18,6,39,6,3.1326908971738883
150,26,5_3C_54PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":2.0,""tau_scale"":0.75}",0.0011106967662399656,18,6,39,39,17.312955940095232
150,27,5_6C_19PER_4_6C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0013590169186966795,6,6,39,6,3.0001704431162426
150,27,5_6C_19PER_4_6C_NEWSTRUCTURE,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006920388625260488,18,6,39,6,4.941202691989371
150,27,5_6C_19PER_4_6C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0013618262131572913,18,6,39,6,3.480957442178743
150,27,5_6C_19PER_4_6C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":2.0,""tau_scale"":0.75}",0.001110252628838005,18,6,39,39,16.2589570963768
150,28,5_6C_36PER_4_3C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0013593549749475132,6,6,39,6,4.61593111995441
150,28,5_6C_36PER_4_3C_NEWSTRUCTURE,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006915770405690707,18,6,39,6,5.735745570395987
150,28,5_6C_36PER_4_3C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0013620358489885907,18,6,39,6,3.862287523088697
150,28,5_6C_36PER_4_3C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":2.0,""tau_scale"":0.75}",0.0011107904363369257,18,6,39,39,18.25900405649789
150,29,5C_67PER_4C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.001359151825782652,6,5,39,5,2.472214540872279
150,29,5C_67PER_4C_NEWSTRUCTURE,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006907627921353937,18,5,39,5,4.2795423229545815
150,29,5C_67PER_4C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0013617918330472978,18,5,39,5,2.8837196127328104
150,29,5C_67PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":2.0,""tau_scale"":0.75}",0.0011105996456292292,18,5,39,39,20.46156474945322
150,30,3_7C_31PER_5_9C_NEWSTRUCTURE,trajectory,"{""L"":20,""tau_scale"":0.75}",0.001439420750614311,6,1,39,1,1.0
150,30,3_7C_31PER_5_9C_NEWSTRUCTURE,slope,"{""L"":50,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0008377727845375471,18,1,39,1,1.0
150,30,3_7C_31PER_5_9C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0014525262431919054,18,1,39,1,1.0
150,30,3_7C_31PER_5_9C_NEWSTRUCTURE,soft_policy,"{""L"":30,""strategy_tau"":0.5,""tau_scale"":0.75}",0.0011565681243884656,18,1,39,39,1.0000001067366848
150,31,5C_67PER_4C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0013592413253116053,6,5,39,5,2.5950117651853137
150,31,5C_67PER_4C_NEWSTRUCTURE,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006919617947552814,18,5,39,5,3.4386287785562932
150,31,5C_67PER_4C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0013609112169246228,18,5,39,5,4.300030524792853
150,31,5C_67PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":2.0,""tau_scale"":0.75}",0.001112975344577357,18,5,39,39,16.817722529492624
150,32,5_3C_54PER_4C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.001359213244320155,6,6,39,6,2.7405812960417384
150,32,5_3C_54PER_4C_NEWSTRUCTURE,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006912586864704337,18,6,39,6,3.974142763129247
150,32,5_3C_54PER_4C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.001361582530036591,18,6,39,6,3.139172818100989
150,32,5_3C_54PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":2.0,""tau_scale"":0.75}",0.0011121560716140034,18,6,39,39,17.872464394179328
150,33,5_6C_19PER_4_6C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0013589428043282346,6,6,39,6,2.9809098272333534
150,33,5_6C_19PER_4_6C_NEWSTRUCTURE,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006917478149069716,18,6,39,6,4.9552654499264515
150,33,5_6C_19PER_4_6C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0013619109750940242,18,6,39,6,3.267926392165723
150,33,5_6C_19PER_4_6C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":2.0,""tau_scale"":0.75}",0.0011098725600353432,18,6,39,39,18.396942665393325
150,34,5_6C_36PER_4_3C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0013591983836675058,6,6,39,6,2.900590609972237
150,34,5_6C_36PER_4_3C_NEWSTRUCTURE,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006915751475408203,18,6,39,6,5.209286994068841
150,34,5_6C_36PER_4_3C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0013615440123047966,18,6,39,6,2.922654651331513
150,34,5_6C_36PER_4_3C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":2.0,""tau_scale"":0.75}",0.0011134794304112424,18,6,39,39,18.718819385693326
150,35,3_7C_31PER_5_9C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0013055961169572369,6,1,39,1,1.0
150,35,3_7C_31PER_5_9C_NEWSTRUCTURE,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":0.75}",0.0007149233110456015,18,1,39,1,1.0
150,35,3_7C_31PER_5_9C_NEWSTRUCTURE,multivariate,"{""L"":50,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0013182457449445824,18,1,39,1,1.0
150,35,3_7C_31PER_5_9C_NEWSTRUCTURE,soft_policy,"{""L"":30,""strategy_tau"":0.5,""tau_scale"":0.75}",0.0010198218602265603,18,1,39,39,1.0000000554824047
150,36,5_3C_54PER_4C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0013593127815480985,6,6,39,6,2.777066533551203
150,36,5_3C_54PER_4C_NEWSTRUCTURE,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006913175655555134,18,6,39,6,3.9071349636373425
150,36,5_3C_54PER_4C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0013610453895685653,18,6,39,6,4.3950996762670025
150,36,5_3C_54PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":2.0,""tau_scale"":0.75}",0.001112576898746695,18,6,39,39,16.369277070759644
150,37,5C_67PER_4C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0013584334762341743,6,5,39,5,2.443484777484713
150,37,5C_67PER_4C_NEWSTRUCTURE,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006893837535831002,18,5,39,5,3.8389875664496125
150,37,5C_67PER_4C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0013609808132621422,18,5,39,5,2.338998491823268
150,37,5C_67PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":2.0,""tau_scale"":0.75}",0.0011080208426217288,18,5,39,39,18.72299727767411
150,38,5_3C_54PER_4C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0013587369992759401,6,6,39,6,2.7114482253108307
150,38,5_3C_54PER_4C_NEWSTRUCTURE,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.000691760941435674,18,6,39,6,3.977020612261944
150,38,5_3C_54PER_4C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.001361650760097372,18,6,39,6,3.1116416462550833
150,38,5_3C_54PER_4C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":2.0,""tau_scale"":0.75}",0.001112329218423214,18,6,39,39,18.787204330168485
150,39,5_6C_19PER_4_6C_NEWSTRUCTURE,trajectory,"{""L"":30,""tau_scale"":0.75}",0.0013585476676599203,6,6,39,6,3.5085683065632227
150,39,5_6C_19PER_4_6C_NEWSTRUCTURE,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006885741571378849,18,6,39,6,5.705323886037384
150,39,5_6C_19PER_4_6C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0013615944369326511,18,6,39,6,3.3384747809918993
150,39,5_6C_19PER_4_6C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":2.0,""tau_scale"":0.75}",0.0011112513843744897,18,6,39,39,17.93115357202719
150,40,5_6C_36PER_4_3C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0013592975086441038,6,6,39,6,2.914521082230604
150,40,5_6C_36PER_4_3C_NEWSTRUCTURE,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006916630834512291,18,6,39,6,5.314833368884507
150,40,5_6C_36PER_4_3C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0013616914111492372,18,6,39,6,2.857348483873574
150,40,5_6C_36PER_4_3C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":2.0,""tau_scale"":0.75}",0.0011131707550772613,18,6,39,39,18.34483285127883
150,41,4_8C_80PER_4_8C_NEWSTRUCTURE,trajectory,"{""L"":50,""tau_scale"":0.75}",0.0013590694755421084,6,4,39,4,2.4312062818210682
150,41,4_8C_80PER_4_8C_NEWSTRUCTURE,slope,"{""L"":30,""clip_high"":2.0,""clip_low"":0.25,""tau_scale"":1.5}",0.0006890662415766243,18,4,39,4,3.8023859468174246
150,41,4_8C_80PER_4_8C_NEWSTRUCTURE,multivariate,"{""L"":20,""dynamic_weight"":0.25,""tau_scale"":0.75}",0.0013609857528867413,18,4,39,4,3.4320727992586026
150,41,4_8C_80PER_4_8C_NEWSTRUCTURE,soft_policy,"{""L"":20,""strategy_tau"":2.0,""tau_scale"":0.75}",0.0011064913109376721,18,4,39,39,16.96775916548015
